filename,ground_truth,default_output,default_cer,has_diacritics
crop_002455.jpg,"B6, B2, B1, B9, D). Poate conține FRUCTE CU COAJĂ LEMNOASĂ.","B6, B2, B1, B9, D). POATE CONTIME FRUCT",37.29,True
crop_002456.jpg,"arome naturale, sare, emulsifiant (lecitine), substanță minerală (fier), vitamine (B3, B5,","AMOUNTURALE, SAME, EMALISFANT (LECITRE),S",62.22,True
crop_002457.jpg,"LAPTE praf integral (1,1%), conține ulei de floarea-soarelui și/sau ulei de palmier,","LAPTE PRAPINTEGRAL (1,1 %), COMINE UEL DE",55.95,True
crop_002458.jpg,"redus de grăsime* (3,3%), substanță minerală (carbonat de calciu), unt de cacao*,","RECLUS DE GRASIME* (3,PK), SUBSTANIA MINERALA",54.32,True
crop_002459.jpg,"porumb (10,3%), făină de orez (6,5%), făină de GRÂU (3,6%), cacao cu conținut","PRUND (10,3 %), FAIMA DE OVER (6.5%), FA",61.04,True
crop_002460.jpg,"INGREDIENTE: făină  integrală de GRÂU (50,8%), zahăr, sirop de glucoză, griș de",INGRECIENTE: FAINA INTERALIA DE GRAU (50/8,56.96,True
crop_002464.jpg,"bogat în tocoferol), substanță minerală (fier), vitamine (B3,","BOGAT IN TOODEROLI, SUBSTAMIA MINERALA (TER),",39.34,True
crop_002466.jpg,"pudră (din LAPTE), grăsime din LAPTE,","PUDRA (DIM LAPTE), GASIME DIN LAPTE,",10.81,True
crop_002467.jpg,"de cacao*, sare, masă de cacao*, emulsifiant (lecitine), ZER","DELACAN"", SAME, MASADE GAGAR ,EMULISIFANT (",46.67,True
crop_002468.jpg,"(0,5%) cu conținut redus de grăsime*, arome naturale, unt","(05%)CUPONTMUT RETUS DE GASIME"", AROME NAT",36.84,True
crop_002470.jpg,"rală (carbonat de calciu), extract de malț din ORZ,","TALA (RAYDONAT DE CALCIU), EXTRACT DE MAL;",29.41,True
crop_002471.jpg,"amidon din porumb, LAPTE praf degresat, substanță mine-","AMITCHIN PORUMB, LAPTE,PAPADEGRESAT,S",43.64,True
crop_002472.jpg,"(5,4%), sirop de glucoză,","(5,4%),, SIROP DE GLUCOZA,",8.0,True
crop_002473.jpg,"GRÂU (6,1%), cacao pudră*","GRAU (6.1%), CACAR PUDRA*",16.0,True
crop_002474.jpg,"porumb (21,7%), zahăr, dextroză, ulei de palmier, făină de","PAYUND Q17%), ZALAR, DEXTOOA, UBLE D",55.17,True
crop_002475.jpg,"INGREDIENTE: făină integrală de GRÂU, (31,4%), griș de","INGREDENTE:FAMAINTERALADE GRAU (3),4%",42.59,True
crop_002485.jpg,"țelină, soia, cereale care conțin gluten.","TELINA, SOIA, CEREALE CARE CONTAIN GLUTEN.",9.76,True
crop_002486.jpg,"maghiran, chili, cimbru, rozmarin. Poate conține: ouă, lapte,","MAGHIAN, CHILI, DIMBRA, ROZMANIN. POATE",40.98,True
crop_002487.jpg,"- 14%, coriandru, chimen, boia de ardei dulce - 4,8%,","- 14%, CORANDY, CHINEN, BOIA DE ARDEI DULCE",22.64,False
crop_002488.jpg,"Amestec condimente. Ingrediente: sare, usturoi, muștar alb","AMESTEC CONDIMENTE,INGREDIENTE: SARE,USTURI",27.59,True
crop_002491.jpg,"cu coajă lemnoasă, ouă, grâu. Produsul conține alcool: nu este potrivit pentru","CU CONPLI LEMASI, OUL, FRIU, PRODUCT COMTRE A",60.26,True
crop_002492.jpg,"de cacao conține grăsimi vegetale. Produsul poate conține arahide, alte fructe","OR CACARO COMTINE SI GRAILANI VEGETALE, PRODUCT",64.1,True
crop_002493.jpg,agar-agar. Ciocolată - masă de cacao minim 43%. Ciocolata pe lângă grăsimea,APR-APR CICOLADI - MASI DE CACAR MINIM 43,53.33,True
crop_002494.jpg,"suc de vișine (0,1%), stabilizator: invertază; arome, agent de îngroșare:","SUB BE VISIDE (0.1%), SAHILIZATOR INVETAZA;",50.68,True
crop_002495.jpg,"alcool etilic (1,6%), amaretto (0,3%), vin alb (0,3%), rom (0,2%), concentrat de","TALCOOL EDLLIC (1,6%), AMARTIO (0.3%),",60.0,False
crop_002496.jpg,"aromă], zahăr, vișină în alcool (13%) (vișină, alcool etilic, apă); sirop de glucoză,","AROMIL, ZAHIR, VISIA IN ALCOOL (13%) (VIG",58.82,True
crop_002497.jpg,"grăsime din lapte, emulgatori: lecitine (din soia) și E 476; stabilizator: E 492;","GRIESAME DIN LAPLE, EMALJATOR, LECOTINE",62.96,True
crop_002498.jpg,"palmier, shea, sal, semințe de mango) în proporții variabile, grăsime de cacao,","PALMON, SHCA, SAL, SEMINTE DE, MANGO) IN PR",54.43,True
crop_002499.jpg,"Ingrediente: ciocolată (50%) [zahăr, pulpă de cacao, grăsime vegetală (de","INGRECIENTS: COCULAR (50%) ZAHIR, PALPA DE C",49.32,True
crop_002500.jpg,"adaos de rom, cu adaos de amaretto, cu adaos de suc de vișine.","ADANDS DE FORM, CA ADADS DE AMARTTO, CU ADADS DE SAC",32.26,True
crop_002506.jpg,"vitamina B6, acid folic, biotină,","VITAMIMA B6, ADD FOLLC, BLOTINA,",18.18,True
crop_002507.jpg,"vitamine: niacină, acid pantotenic,","VITAMINE, MIACINA, ACID PANTOTENIC,",8.57,True
crop_002508.jpg,"citric; oxid de zinc, iodură de potasiu,","OTRIC OLD DE ZINC, IODURA DE POTASIU,",15.0,True
crop_002509.jpg,"(0,24%), regulator de aciditate: acid","(0.24%), REQULATOR BE ADDITATE: ADID",16.22,False
crop_002511.jpg,"concentrat de suc de morcov negru,","CONCENTRAT DE SUC DE MORCOV REGRU,",2.94,False
crop_002512.jpg,"iod. Ingrediente: apă, zahăr, arome,","HOLDINGREDIENTE: APA, ZAHAR, AROME,",16.67,True
crop_002513.jpg,"folic, biotină, vitamina B12), zinc și","FOIC,BIOTINA, VITAMINA B12), ZINCSI",13.16,True
crop_002515.jpg,"(niacină, acid pantotenic, vitamina B6, acid","INIADNA, ADD PANTOTENIC, VITAMINA B6, AC",18.18,True
crop_002516.jpg,aromă de cireșe și adaos de vitamine,AROMADE DRESE SI ADADS DE VITAMINE,19.44,True
crop_002567.jpg,stabilizator: clorură de calciu; culturi lactice selecționate. A se consuma,STABILIZATION: CHORUR'S DE CALCIU; CULTURI,53.33,True
crop_002568.jpg,"Ambalat în atmosferă protectoare. Ingrediente: lapte pasteurizat, sare,","AMBALAT IN AMOLLERI PROTECTORE, INGREDIENTIC T",45.07,True
crop_002572.jpg,"drojdie, sare, boia măcinată, turmeric), apă, ulei de floarea soarelui, făină de grâu, sare. Poate","DROICE, SARE, BARA MAGINATE, TURMENTAL, AKE",66.33,True
crop_002586.jpg,"de masă, acidifiant: acid citric], ulei de rapiță 25%, ardei galbeni",DEMASA ADJITANT ADD OURD UICE DE AGAILS % ARE SALDER,51.47,True
crop_002587.jpg,"de brânză 35% [cremă de brânză (din LAPTE), amidon, sare","DELONIA 35% (DEMA DE DARZA (DHL LAPTE, AM",50.0,True
crop_002588.jpg,"stabilizator: clorură de calciu; antioxidant: acid ascorbic], cremă","SANDULAR DORIA DE ALLOU, ANDXDATE AND ASCOND, D",53.73,True
crop_002589.jpg,"masă, oțet de spirt, acidifiant: acid acetic, acid citric, acid lactic,","THASE, OFF DE SDIT, ABOLLYANT ADJ AREIT, AND D",59.15,True
crop_002600.jpg,"acetic). Poate conține urme de: muștar, gluten, lapte,","ACETIC, POBILE CONLINE UTHE DE MUSTAR, GLUTEN, L",27.78,True
crop_002601.jpg,"de dafin, ienibahar, chilli); sare, regulator de aciditate (acid","DE DETAIN, ENDAHR, ORD) SAME, REGULAR DE ACCIBLE",43.75,False
crop_002602.jpg,"de sterilizare): ulei de rapiță, extracte de condimente (frunze","DE SERVICE) USE OF THE AGAILA, EXTRACLE OF CONDITIONTE (IN",46.03,True
crop_002603.jpg,"pește înainte de sterilizare), ulei aromatizat (40% ulei înainte","DESE RANCE DE STERIZATE, UELARDMALZAT (40% U",43.75,True
crop_002604.jpg,"sterilizată. Ingrediente: hering fără cap, fără coadă (60%","SERIMABLE INGREDENTE INEMING RIA CARD, RRA CORDA (",44.83,True
crop_002606.jpg,"de: muștar, gluten lapte, soia. Valoare nutritivă pe 100","THE MUSTER, GLUTEN, LAPLE, SOLA VALARE NUMDA",42.86,True
crop_002607.jpg,regulator de aciditate (acid acetic). Poate conține urme,"REQUIRED DE ADDILATE (ADD ADBIO), POBLE COMPIRE U",42.86,True
crop_002608.jpg,"uscat, condimente, extracte de condimente (țelină, piper);","USCAT COMORMANTE, EXTRACRE DE CONDITIONATE (TERMA",39.66,True
crop_002609.jpg,"uscată, agenți de îngroșare (guma de xanthan), păstârnac","USCATE AGAINI DE ENGOSATE (GUNB DE KARTHAN),",41.07,True
crop_002610.jpg,"tomate, zahăr, ulei de rapiță, făină de cartofi, sare, ceapă","TAMALE, ZALAN, UBLOE RAHIA, BARA DE CARL",58.33,True
crop_002611.jpg,"de tomate (45% sos înainte de sterilizare): apă, pastă de","DE TOTALS (45% SOS) NAME OF STEMZATE(FACE), PASTA",43.86,True
crop_002615.jpg,regulator de aciditate (acid acetic). Poate conține urme,"REQUIRED DE ADDILATE (ADD ACETD), POBATE COMTURE J",41.07,True
crop_002616.jpg,"extracte de condimente (țelină, piper, cuișoare, ienibahar,","REQUACTE DE CONDITIONTE (TERRA, PIPER, OUSC",52.54,True
crop_002617.jpg,"de grâu (inclusiv gluten), sare, ceapă, uscată, condimente,","DEGRAU (MOLLSIK QUITEN), SARE, DEFORE USDA",52.54,True
crop_002622.jpg,"betanină. Poate conține alte fructe cu coaja lemnoasa, ouă și cereale care","TOTALING, PAPLE COMTIME ARE FRICE OR OBAYS, REME",59.46,True
crop_002623.jpg,"lemnoasa (alune, arahide), extract de vanilie, aromă naturală de căpșuni, colorant:","REMMARY ALIME, ARAHIDE), EXTACTIDE AMILE, ABOVE",55.42,True
crop_002624.jpg,"emulsifianți: lecitine din soia, poliricinoleat de poliglicerină; pasta de fructe cu coaja","EMTASMANY LECIBLE ON SPA, POLLINGHLES OF PEND",66.67,True
crop_002625.jpg,"cacao, lapte praf integral, grăsime din lapte, corector de aciditate: acid citric;","EACH TASTE UNT INTERNAL, MASIME UTH RIPTE,",67.07,True
crop_002626.jpg,"(palmier, shea) în proporții variate, unt de cacao, lapte praf degresat, zer praf, masă de","(PRIMER, SHANK) IN PRODUCTIVE, IN THE CASH INSTE AND REC",63.33,True
crop_002627.jpg,"conține substanță uscată de cacao: min. 30%. Ingrediente: zahăr, grăsimi vegetale",CONLINE SUBTAINIA USCELL OF RECEIP WITH 30% INVOICE TO BE,59.26,True
crop_002629.jpg,"derivate din lapte, arahide și alte varietăți de nuci.","DETABLE DIN LAPTE, ARAHIDE SI ARE VARIETATI",35.19,True
crop_002633.jpg,"coloranți: curcumină, carmină, complecși de cupru ale clorofilelor și clorofilinelor.","DETAINT ORIGINAL, CAMINA, COMPLIES OF COPU A' CONDEL",64.71,True
crop_002634.jpg,"concentrat 0,5% (lămâie 0,13%, portocale 0,13%, cireșe 0,12%, măr 0,08%), arome,","AMOUNTAL 0.5% (LAMBLE 0.13%, PORTOCALE 0",62.5,True
crop_002635.jpg,"gelatinizant: pectine; corectori de aciditate: acid citric, citrați de sodiu; suc de fructe","RECEIPIENT RECIPE; CORRECTOR DE ADDICATE: ADDIC, D",58.24,True
crop_002636.jpg,"cacao, emulsifianți: E 492, lecitine (conține soia), E476; aromă], apă, agent","GOOD, ENCLUSEMENT E 492, LECIBLE (CONLINE SPLA), E",57.14,True
crop_002637.jpg,"Ingrediente: sirop de glucoză, zahăr, ciocolată (21%) [zahăr, masă de cacao, unt de","DOMAGENTE: SHOP DE QUOZA, ZAKAR, COOLATA",63.86,True
crop_002640.jpg,"praf degresat, emulsifiant: lecitine (din soia); aromă. Poate conține urme de arahide, fructe cu coajă lemnoasă,","PROF REGENT, ENCLUSEMENT LECASE (AM) ARNAY ARONG P",72.32,True
crop_002641.jpg,"(RO) Tabletă cu lapte. Ingrediente: zahăr, grăsime de palmier, cacao cu conținut redus de grăsime, zer praf 5% lapte","(NO) TABLEBOOK ON TABLE, LAPPENTER TABLE, PLEASE REFALES",73.28,True
crop_002643.jpg,"glucoză, zahăr. Poate conține urme de arahide și nuci. (RS)","**0ZA, ZAHAR. POATE CONTIME URME DE ARAHIDE S",35.59,True
crop_002644.jpg,"Batoane cu susan. Ingrediente: 49% semințe de susan, sirop de",BATORNE CU SUSAN. INGROUNDIENTS: 49% SEMINTE DE S,32.79,True
crop_002648.jpg,"de floarea-soarelui), grâu dur, albuș de ou, ulei de rapiță, făină de grâu, sare iodată, vin roșu, aromă","THE TRANS ACCRIBIENT, REGUR, ABUS BE OU, LEELLAS NA",73.08,True
crop_002649.jpg,"pulbere, extracte de condimente, condimente, proteine vegetale hidrolizate din rapită și porumb, ulei","PURCHASE, EXTRACATE BE CONDIMENTS, CONDIMENTS,",65.35,True
crop_002650.jpg,"trifosfați și polifosfați; dextroză, zahăr, antioxidant: ascorbat de sodiu; aromă, proteine din lapte, zer","TOTALAS & POLLOW ARNARA, ZALAR, ENTERADANT ASCARDARD",69.81,True
crop_002651.jpg,"Apă, ceapă 18%, șnițel carne de vită 16% (carne de vită, apă, sare iodată, stabilizatori: difosfați,","ADJ. COSPT 18%, JALANA DE VIA 16% (C",74.0,True
crop_002661.jpg,"(E150d), acidifiant (E338), arome naturale, aroma cafeina","(E1502), ACIDIFANT (E338), ARONE NATURNABLE,",33.33,False
crop_002662.jpg,"cireșe. Ingrediente: apa, zahar, dioxid de carbon, colorant","CHEESE. INGREDIENTE: APE, ZAHAR, DIO",45.76,True
crop_002676.jpg,"DOAR 4 INGREDIENTE: Suc de aronia presată, culeasă în","DOAR 4 INGREDIENTE: SUC DE ARONIA PRESATA, CUL",15.09,True
crop_002682.jpg,"colorant E150d, acidifiant acid fosforic, arome naturale,","COLORANT E150D, ACIDIPANT ACD FOSFORIC, ARONE",22.81,False
crop_002683.jpg,"500ml. Ingrediente: apa, sirop de fructoza, dioxid de carbon","500ML. INORDIENTS APA, SIROP DE FRUCTOZA, D",31.67,False
crop_002687.jpg,"acidifiant acid fosforic, arome naturale, aroma cafeina. A se","ADIENT ADD ROSFONIC, AROME NATURALE, AROMA CATE",31.15,False
crop_002688.jpg,"Ingrediente: apa, zahar, dioxid de carbon, colorant E150d,","RECEME ARE, ZAHAR, DIOXID DE CARBON, COLOR",34.48,False
crop_002696.jpg,"fosforic, arome, cofeină.","TOSFONIC, AROME, COFEINA.",12.0,True
crop_002697.jpg,"Ingrediente: apă, zahăr, dioxid de carbon, colorant: E150d, acidifiant: acid","INGREDIENTS: APA, ZAHAR, DIOXID DE CARBON",50.0,True
crop_002730.jpg,"pudră 0,5% (conține proteine din lapte și lactoză),",PUDRA 0.5% (CONLINE PROTEINE DIN LAPTE SILACT,19.61,True
crop_002731.jpg,"din lapte și lactoză), sare, dextroză, arome, cașcaval","DIN LAPTE SILACTOZA, SARE, DEXTROZA, AR",33.33,True
crop_002732.jpg,"rapiță în proporții variabile), zer pudră (conține proteine","RAPITA IN PROPORTIL VARIABILE), ZER PUDRA",40.68,True
crop_002736.jpg,"emulsifiant (lecitină de soia), dextroză.","EMULSIANT (ICOTINA DE SOLA), DEXTROZA.",19.51,True
crop_002737.jpg,"corectori de aciditate (acid citric, acid malic)], zahăr, făină de grâu,","COODON BE ADDILATE (ADD DINC, ADD MAILIC), ZAHAR",51.39,True
crop_002738.jpg,"(pătrunjel 0,12%, mărar 0,00006%, mentă), aromă, ulei de palmier,","(DELANIEI 0.12%, MAMAR 0,00006%, MENT",56.92,True
crop_002740.jpg,"(monoglutamat de sodiu, 5-ribonucleotide disodice), lapte pudră","(MONDETIMAT DE SOLD, 5-MONOLEODIDE DISOURCE),",44.44,True
crop_002742.jpg,"(acid citric), colorant (extract de ardei roșu).","(ACID CITYIC), COLORANT (EXTRACT DE ARDEI ROSU).",4.17,True
crop_002743.jpg,"corector de aciditate (acetați de sodiu), acidifiant","CORECTOR DE ACIDITATE (ACETATI DE SODIU), ACID",13.46,True
crop_002744.jpg,"(chili)], maltodextrină (conține gluten de grâu),","(CHILI)), MALTODEXTRINA (CONLINE GLUTEN DIN",22.45,True
crop_002745.jpg,"roșu pudră (paprica) 0,08%, ardei iute pudră","ROSU PUDRA (PAPRICA) 0,08%, ARDEBI L",27.27,True
crop_002746.jpg,"(conține derivate din lapte), condimente [ardei","(CONLINE DENIVATE DIN LAPTE), CONDIMENTE (ARDE",8.51,True
crop_002747.jpg,"0,78% (conține derivate din lapte), sare, zer pudră","0.78% (CONTIME DERIVATE DIN LAPTE), SARE,",25.49,True
crop_002748.jpg,"(conține derivate din lapte), smântână pudră","(CONLINE DERIVATE DIN LAPTE), SMANTANA PUDRA",11.36,True
crop_002749.jpg,"soarelui, rapiță în proporții variabile), zahăr, arome","SOARELUI, RAPITA IN PROPORTIL VARIABILE),",33.33,True
crop_002750.jpg,"MD Ingrediente: cartofi, uleiuri vegetale (floarea","NDINGREDIENTS: CARTOFI, UELURI VEGETALE (FOARE",14.0,False
crop_002751.jpg,smântână și ardei paprica.,SMANTANA SI ARDEI PAPRICA.,15.38,True
crop_002753.jpg,"0,05%, chimen), colorant (extract de ardei roșu), plante aromatice].","0.05%, CHIMEN), COLORANT (EXTRACT DE ARTEI ROS",36.76,True
crop_002754.jpg,"usturoi pudră 0,3%, condimente (ardei chilli 0,12%, piper negru","USTUROL PUDRA 0,3%, CONDIMENTE (ARDE) CH",41.27,True
crop_002755.jpg,"pudră 0,6%, corectori de aciditate (acetați de sodiu, acid citric),","PUCTRA 0.6%, CORECTION BE ACIDITATE (ACETAI DE S",41.79,True
crop_002756.jpg,"disodice), arome (conțin grâu, soia, lapte, lactoză), zahăr, ceapă","DISCODIOS), AROME (CONTH GRAU, SOLA, L",53.03,True
crop_002757.jpg,"potențiatori de aromă (monoglutamat de sodiu, 5-ribonucleotide","POTENDATORI DE AROMA (MONOSULARNAT DE SODU, S",40.32,True
crop_002761.jpg,"lapte, lactoză), cașcaval pudră 0,08% (conține lapte,","IAPTE, LACTOZA), CASCAVAL PUDRA 0.08% (",35.85,True
crop_002762.jpg,"(conține lapte, lactoză), sare, clorură de potasiu, arome (conțin","(CONLINE LAPTE, LACTOZA), SARE, CORURA DE POT",35.38,True
crop_002763.jpg,"ascorbic, extract bogat în tocoferol, acid citric)], zer pudră","ASCOPBLIC, EXTRACI BOGAT IN TOODEROL, ACID",41.94,True
crop_002764.jpg,"proporții variabile; antioxidanți (extracte de rozmarin, acid","PROPONTI VANIABILE, ANTOXIDANTI (EXTRAC",44.26,True
crop_002766.jpg,"Ingrediente: cartofi, uleiuri vegetale [rapiță, floarea soarelui, în","INGREDIENTS: CARTON, UELURI VEGETALE |RAPITA",42.65,True
crop_002778.jpg,"glucoză, maltodextrină, plante aromatice, acidifiant (acid","GLUCOZA, MALTOXLINIA, PLANTE AROMATION, ACCIP",36.21,True
crop_002780.jpg,"carbonat de calciu, fier, vitamina B3, vitamina B1)], sare,","CARDONATOR CALCIU, FIER, VITAMINA B3, VIT",35.59,False
crop_002782.jpg,"soarelui, rapiță, în proporții variabile), mix de ingrediente","SCARELLI, RAPITA, IN PROPORTI VARIABLE),",44.26,True
crop_002783.jpg,"Ingrediente: cartofi, uleiuri vegetale (porumb, floarea","INGREDIENTS: CARTOF, ULEIURI VEGETALE (POR",25.45,False
crop_002788.jpg,"colorant (extract de ardei roșu), extract de cafea, carne de vită","COLORANT (EXTRANDE ARE, IROSU), EXTRACT DE CAFE",35.38,True
crop_002789.jpg,"0,06%, arome, aromă de fum, corector de aciditate (acid citric).","0.06%, AROME, PROMA, REFUM, COREDITOR DE ADD",45.31,True
crop_002790.jpg,"făină de roșcove, ardei gras verde 0,06%, ceapă prăjită pudră","FALRA DE ROSCOVE, ANDINGMAS VERDE 0.06%, DEAP",42.62,True
crop_002791.jpg,"de aromă (monoglutamat de sodiu, 5-ribonucleotide disodice),","DE AROMA (NONOGUTAMAT DE SODU, 5-PRB",46.67,True
crop_002792.jpg,"pudră 0,12%, piper negru 0,06%, piper alb 0,03%) potențiatori","PUDRA 0.12%, PIPER REGNU 0.06%, PIPER",47.54,True
crop_002793.jpg,"(conține soia), sare, condimente (ceapă pudră 0,3%, usturoi","(CO TINC SOLD, SARE, CONDIMENTE (CEAPA PUD",38.98,True
crop_002794.jpg,"coaste de vită la grătar [zahăr, proteină vegetală hidrolizată","CONCTE DE VITA LA GRATAR (ZAHAR, PROTEINA V",41.94,True
crop_002795.jpg,"rapiță, în proporții variabile), mix de ingrediente cu gust de","RAPURA, IN PROPORTI VARIABLE), TAX DE INGRED",40.32,True
crop_002796.jpg,"MD Ingrediente: cartofi, uleiuri vegetale (porumb, floarea soarelui,","GND INGRY,JIENTE: CARLOT, UELUN VEG",64.71,False
crop_002800.jpg,"acizilor grași), dextroză, corector de acididate (acid citric). A se","ADZLOR GRASI), DEXTROZA, CORECTOR DE ACID",44.12,True
crop_002812.jpg,"arahide, grâu și alte cereale care conțin gluten.","ARAHIDE, GRAU SLATE CEREALE CARE CONTAIN GLUTEN.",14.29,True
crop_002813.jpg,colorant (extract de ardei roșu)]. Produsul poate conține,COLORANT (EXTRACT DE ARDEI ROYU). PRODUCT POATE CONLINE,10.53,True
crop_002817.jpg,"sare, ceapă pudră, usturoi pudră, potențiatori de aromă","SALE, DEAPA PUDRA, USTUROI PUDRA, P",45.45,True
